"time","high_pressure.value","motor_angle.value"
"2022-02-12T17:59:53.572-08:00","675.7161865234375","0"
"2022-02-12T17:59:53.672-08:00","675.7161865234375","0"
"2022-02-12T17:59:53.774-08:00","675.7161865234375","0"
"2022-02-12T17:59:53.875-08:00","669.4464111328125","0"
"2022-02-12T17:59:53.975-08:00","675.7161865234375","0"
"2022-02-12T17:59:54.077-08:00","681.98583984375","0"
"2022-02-12T17:59:54.177-08:00","681.98583984375","0"
"2022-02-12T17:59:54.278-08:00","669.4464111328125","0"
"2022-02-12T17:59:54.379-08:00","675.7161865234375","0"
"2022-02-12T17:59:54.480-08:00","675.7161865234375","0"
"2022-02-12T17:59:54.582-08:00","669.4464111328125","0"
"2022-02-12T17:59:54.683-08:00","681.98583984375","0"
"2022-02-12T17:59:54.785-08:00","675.7161865234375","0"
"2022-02-12T17:59:54.886-08:00","675.7161865234375","0"
"2022-02-12T17:59:54.987-08:00","675.7161865234375","0"
"2022-02-12T17:59:55.088-08:00","681.98583984375","0"
"2022-02-12T17:59:55.188-08:00","675.7161865234375","0"
"2022-02-12T17:59:55.290-08:00","675.7161865234375","0"
"2022-02-12T17:59:55.390-08:00","681.98583984375","0"
"2022-02-12T17:59:55.492-08:00","681.98583984375","0"
"2022-02-12T17:59:55.593-08:00","675.7161865234375","0"
"2022-02-12T17:59:55.694-08:00","681.98583984375","0"
"2022-02-12T17:59:55.795-08:00","669.4464111328125","0"
"2022-02-12T17:59:55.895-08:00","675.7161865234375","0"
"2022-02-12T17:59:55.996-08:00","675.7161865234375","0"
"2022-02-12T17:59:56.097-08:00","675.7161865234375","0"
"2022-02-12T17:59:56.199-08:00","681.98583984375","0"
"2022-02-12T17:59:56.300-08:00","681.98583984375","0"
"2022-02-12T17:59:56.401-08:00","681.98583984375","0"
"2022-02-12T17:59:56.501-08:00","681.98583984375","0"
"2022-02-12T17:59:56.602-08:00","675.7161865234375","0"
"2022-02-12T17:59:56.705-08:00","681.98583984375","0"
"2022-02-12T17:59:56.805-08:00","681.98583984375","0"
"2022-02-12T17:59:56.906-08:00","675.7161865234375","0"
"2022-02-12T17:59:57.008-08:00","681.98583984375","0"
"2022-02-12T17:59:57.108-08:00","669.4464111328125","0"
"2022-02-12T17:59:57.210-08:00","675.7161865234375","0"
"2022-02-12T17:59:57.311-08:00","675.7161865234375","0"
"2022-02-12T17:59:57.411-08:00","675.7161865234375","0"
"2022-02-12T17:59:57.513-08:00","675.7161865234375","0"
"2022-02-12T17:59:57.613-08:00","681.98583984375","0"
"2022-02-12T17:59:57.714-08:00","681.98583984375","0"
"2022-02-12T17:59:57.816-08:00","688.255615234375","0"
"2022-02-12T17:59:57.917-08:00","681.98583984375","0"
"2022-02-12T17:59:58.018-08:00","681.98583984375","0"
"2022-02-12T17:59:58.119-08:00","681.98583984375","0"
"2022-02-12T17:59:58.220-08:00","675.7161865234375","0"
"2022-02-12T17:59:58.320-08:00","681.98583984375","0"
"2022-02-12T17:59:58.421-08:00","681.98583984375","0"
"2022-02-12T17:59:58.523-08:00","675.7161865234375","0"
"2022-02-12T17:59:58.624-08:00","675.7161865234375","0"
"2022-02-12T17:59:58.725-08:00","675.7161865234375","0"
"2022-02-12T17:59:58.827-08:00","675.7161865234375","0"
"2022-02-12T17:59:58.927-08:00","675.7161865234375","0"
"2022-02-12T17:59:59.028-08:00","675.7161865234375","0"
"2022-02-12T17:59:59.130-08:00","681.98583984375","0"
"2022-02-12T17:59:59.230-08:00","681.98583984375","0"
"2022-02-12T17:59:59.331-08:00","675.7161865234375","0"
"2022-02-12T17:59:59.432-08:00","681.98583984375","0"
"2022-02-12T17:59:59.534-08:00","681.98583984375","0"
"2022-02-12T17:59:59.634-08:00","681.98583984375","0"
"2022-02-12T17:59:59.735-08:00","681.98583984375","0"
"2022-02-12T17:59:59.836-08:00","681.98583984375","0"
"2022-02-12T17:59:59.938-08:00","675.7161865234375","0"
"2022-02-12T18:00:00.038-08:00","681.98583984375","0"
"2022-02-12T18:00:00.140-08:00","681.98583984375","0"
"2022-02-12T18:00:00.241-08:00","675.7161865234375","0"
"2022-02-12T18:00:00.342-08:00","681.98583984375","0"
"2022-02-12T18:00:00.443-08:00","675.7161865234375","0"
"2022-02-12T18:00:00.545-08:00","669.4464111328125","0"
"2022-02-12T18:00:00.645-08:00","688.255615234375","0"
"2022-02-12T18:00:00.747-08:00","681.98583984375","0"
"2022-02-12T18:00:00.847-08:00","681.98583984375","0"
"2022-02-12T18:00:00.948-08:00","675.7161865234375","0"
"2022-02-12T18:00:01.049-08:00","681.98583984375","0"
"2022-02-12T18:00:01.151-08:00","675.7161865234375","0"
"2022-02-12T18:00:01.251-08:00","681.98583984375","0"
"2022-02-12T18:00:01.353-08:00","669.4464111328125","0"
"2022-02-12T18:00:01.454-08:00","688.255615234375","0"
"2022-02-12T18:00:01.554-08:00","681.98583984375","0"
"2022-02-12T18:00:01.656-08:00","681.98583984375","0"
"2022-02-12T18:00:01.756-08:00","681.98583984375","0"
"2022-02-12T18:00:01.858-08:00","669.4464111328125","0"
"2022-02-12T18:00:01.958-08:00","681.98583984375","0"
"2022-02-12T18:00:02.059-08:00","681.98583984375","0"
"2022-02-12T18:00:02.160-08:00","675.7161865234375","0"
"2022-02-12T18:00:02.262-08:00","688.255615234375","0"
"2022-02-12T18:00:02.362-08:00","681.98583984375","0"
"2022-02-12T18:00:02.465-08:00","681.98583984375","0"
"2022-02-12T18:00:02.565-08:00","688.255615234375","0"
"2022-02-12T18:00:02.666-08:00","681.98583984375","0"
"2022-02-12T18:00:02.768-08:00","675.7161865234375","0"
"2022-02-12T18:00:02.868-08:00","675.7161865234375","0"
"2022-02-12T18:00:02.970-08:00","681.98583984375","0"
"2022-02-12T18:00:03.071-08:00","675.7161865234375","0"
"2022-02-12T18:00:03.171-08:00","681.98583984375","0"
"2022-02-12T18:00:03.273-08:00","681.98583984375","0"
"2022-02-12T18:00:03.373-08:00","681.98583984375","0"
"2022-02-12T18:00:03.475-08:00","675.7161865234375","0"
"2022-02-12T18:00:03.576-08:00","681.98583984375","0"
"2022-02-12T18:00:03.676-08:00","675.7161865234375","0"
"2022-02-12T18:00:03.777-08:00","675.7161865234375","0"
"2022-02-12T18:00:03.878-08:00","675.7161865234375","0"
"2022-02-12T18:00:03.979-08:00","681.98583984375","0"
"2022-02-12T18:00:04.080-08:00","681.98583984375","0"
"2022-02-12T18:00:04.182-08:00","681.98583984375","0"
"2022-02-12T18:00:04.786-08:00","650.6373291015625","83"
"2022-02-12T18:00:04.807-08:00","663.1767578125","128"
"2022-02-12T18:00:04.828-08:00","663.1767578125","225"
"2022-02-12T18:00:04.849-08:00","713.3343505859375","288"
"2022-02-12T18:00:04.870-08:00","669.4464111328125","314"
"2022-02-12T18:00:04.891-08:00","587.9403076171875","348"
"2022-02-12T18:00:04.912-08:00","631.8282470703125","354"
"2022-02-12T18:00:04.933-08:00","606.74951171875","346"
"2022-02-12T18:00:04.954-08:00","776.03125","351"
"2022-02-12T18:00:04.975-08:00","681.98583984375","362"
"2022-02-12T18:00:04.996-08:00","675.7161865234375","363"
"2022-02-12T18:00:05.017-08:00","613.0191650390625","362"
"2022-02-12T18:00:05.038-08:00","631.8282470703125","364"
"2022-02-12T18:00:05.059-08:00","732.1434326171875","372"
"2022-02-12T18:00:05.080-08:00","851.267822265625","376"
"2022-02-12T18:00:05.101-08:00","669.4464111328125","377"
"2022-02-12T18:00:05.122-08:00","638.0980224609375","383"
"2022-02-12T18:00:05.143-08:00","613.0191650390625","385"
"2022-02-12T18:00:05.164-08:00","613.0191650390625","388"
"2022-02-12T18:00:05.185-08:00","838.728271484375","394"
"2022-02-12T18:00:05.206-08:00","631.8282470703125","396"
"2022-02-12T18:00:05.227-08:00","656.9071044921875","402"
"2022-02-12T18:00:05.248-08:00","606.74951171875","403"
"2022-02-12T18:00:05.269-08:00","606.74951171875","405"
"2022-02-12T18:00:05.290-08:00","606.74951171875","406"
"2022-02-12T18:00:05.311-08:00","600.479736328125","413"
"2022-02-12T18:00:05.332-08:00","594.2100830078125","416"
"2022-02-12T18:00:05.353-08:00","569.1312255859375","417"
"2022-02-12T18:00:05.374-08:00","575.4010009765625","421"
"2022-02-12T18:00:05.395-08:00","613.0191650390625","426"
"2022-02-12T18:00:05.416-08:00","569.1312255859375","429"
